page,price,location,alapterulet,szobak,erkely
408,200 000 Ft/hó,"Budapest VIII. kerület, Fiumei út",30 m2,1,
408,230 000 Ft/hó,"Budapest III. kerület, Kerék utca",51 m2,2,
408,720 000 Ft/hó,"Budapest XII. kerület, Németvölgyi út",72 m2,3,20 m2
408,245 000 Ft/hó,"Budapest II. kerület, Víziváros",48 m2,2,25 m2
409,290 000 Ft/hó,"Budapest III. kerület, Gyenes utca",56 m2,2,8 m2
409,250 000 Ft/hó,"Budapest XIV. kerület, Hermina út",47 m2,2,3 m2
409,310 000 Ft/hó,"Budapest XIX. kerület, Vak Bottyán utca",45 m2,1,26 m2
409,300 000 Ft/hó,"Budapest XIII. kerület, Jászai Mari tér",63 m2,2,1 m2
409,320 000 Ft/hó,"Budapest XI. kerület, Karinthy Frigyes út",80 m2,2,
409,295 000 Ft/hó,"Budapest VIII. kerület, Corvin sétány 2.",48 m2,2,9 m2
409,400 000 Ft/hó,"Budapest VIII. kerület, Corvin sétány 1.",63 m2,3,8 m2
409,120 000 Ft/hó,"Budapest XIII. kerület, Pannónia utca",20 m2,6,2 m2
409,239 262 Ft/hó,"Budapest IX. kerület, Gát utca 30.",55 m2,2,5 m2
409,239 262 Ft/hó,"Budapest IX. kerület, Márton utca 7.",50 m2,2,5 m2
409,280 000 Ft/hó,"Budapest III. kerület, Folyamőr utca 4.",35 m2,1,7 m2
409,250 000 Ft/hó,"Budapest XI. kerület, Saru utca 1.",71 m2,2,4 m2
409,340 000 Ft/hó,"Budapest XI. kerület, Egry József utca 15.",50 m2,1 + 1 fél,4 m2
409,260 000 Ft/hó,"Budapest XIII. kerület, Szegedi út",49 m2,2,2 m2
409,125 000 Ft/hó,"Budapest XIII. kerület, Visegrádi utca",70 m2,3 + 1 fél,5 m2
409,300 000 Ft/hó,"Budapest XII. kerület, Kléh István utca",84 m2,3,9 m2
409,220 000 Ft/hó,"Budapest VIII. kerület, Szigetvári utca 8.",25 m2,1,47 m2
409,220 000 Ft/hó,"Budapest XIII. kerület, Reitter Ferenc utca",36 m2,1 + 1 fél,
409,300 000 Ft/hó,"Budapest VIII. kerület, Józsefváros - Palotanegyed",62 m2,2,
409,270 000 Ft/hó,"Budapest XIII. kerület, Gyöngyösi utca",35 m2,1 + 1 fél,
410,450 000 Ft/hó,"Budapest III. kerület, Toboz utca 34.",77 m2,3,4 m2
410,620 000 Ft/hó,"Budapest V. kerület, Károly körút",100 m2,4,1 m2
410,220 000 Ft/hó,"Budapest VII. kerület, Belső-Erzsébetváros",62 m2,2,
410,195 000 Ft/hó,"Budapest XI. kerület, Bercsényi utca",40 m2,1,2 m2
410,230 000 Ft/hó,"Budapest VII. kerület, Hársfa utca",60 m2,1 + 1 fél,
410,800 000 Ft/hó,"Budapest V. kerület, Alkotmány utca",86 m2,3,
410,260 000 Ft/hó,"Budapest VIII. kerület, Szörény utca 7.",50 m2,1 + 1 fél,
410,270 000 Ft/hó,"Budapest VIII. kerület, Corvin sétány 2.",52 m2,2,3 m2
410,280 000 Ft/hó,"Budapest XIII. kerület, Szabolcs utca 4-6.",44 m2,2,8 m2
410,500 000 Ft/hó,"Budapest IX. kerület, Lechner Ödön fasor 1.",83 m2,2,6 m2
410,178 000 Ft/hó,"Budapest III. kerület, Szindbád utca",32 m2,1,2 m2
410,260 000 Ft/hó,"Budapest XIV. kerület, Őrnagy utca 8.",45 m2,2,2 m2
410,250 000 Ft/hó,"Budapest VIII. kerület, Fiumei út 5.",32 m2,1,
410,265 000 Ft/hó,"Budapest IX. kerület, Telepy utca",62 m2,3,
410,220 000 Ft/hó,"Budapest XI. kerület, Sáfrány utca 42.",45 m2,1 + 1 fél,
410,385 000 Ft/hó,"Budapest III. kerület, Valéria utca",68 m2,3,16 m2
410,220 000 Ft/hó,"Budapest VII. kerület, Hársfa utca 45.",25 m2,1,
410,210 000 Ft/hó,"Budapest VIII. kerület, Fiumei út",30 m2,1,
410,350 000 Ft/hó,"Budapest I. kerület, Mátray utca",68 m2,3,
410,230 000 Ft/hó,"Budapest XIII. kerület, Vizafogó",39 m2,2,
411,440 000 Ft/hó,"Budapest VI. kerület, Lázár utca",47 m2,2,
411,230 000 Ft/hó,"Budapest IV. kerület, Chinoin utca",36 m2,1 + 1 fél,10 m2
411,246 000 Ft/hó,"Budapest VII. kerület, Nefelejcs utca",48 m2,1,
411,250 000 Ft/hó,"Budapest XVII. kerület, Lajosház utca",100 m2,3,10 m2
411,440 000 Ft/hó,"Budapest XIII. kerület, Csángó utca",70 m2,3,5 m2
411,380 000 Ft/hó,"Budapest V. kerület, Károly körút",80 m2,3,
411,195 000 Ft/hó,"Budapest VI. kerület, Szófia utca",22 m2,1,
411,200 000 Ft/hó,"Budapest VIII. kerület, Stróbl Alajos utca",51 m2,1 + 1 fél,
411,260 000 Ft/hó,"Budapest XI. kerület, Rákó utca",48 m2,1 + 2 fél,6 m2
411,230 000 Ft/hó,"Budapest XIII. kerület, Katona József utca",65 m2,2 + 1 fél,2 m2
411,795 000 Ft/hó,"Budapest I. kerület, Víziváros - Váralja",80 m2,3,3 m2
411,240 000 Ft/hó,"Budapest XI. kerület, Ulászló utca",48 m2,2,2 m2
411,1 088 000 Ft/hó,"Budapest V. kerület, Arany János utca 17.",122 m2,3,
411,1 395 695 Ft/hó,"Budapest IV. kerület, Újpest",210 m2,5,30 m2
411,160 000 Ft/hó,"Budapest VII. kerület, Garay utca",30 m2,1,
411,280 000 Ft/hó,"Budapest VII. kerület, Belső-Erzsébetváros",55 m2,2,2 m2
411,160 000 Ft/hó,"Budapest VII. kerület, Garay utca",30 m2,1,
411,330 000 Ft/hó,"Budapest VI. kerület, Paulay Ede utca",52 m2,1 + 1 fél,
411,380 000 Ft/hó,"Budapest II. kerület, Pusztaszeri út",75 m2,1 + 2 fél,6 m2
411,150 000 Ft/hó,"Budapest VI. kerület, Rózsa utca 97/B",17 m2,1 fél,
412,459 000 Ft/hó,"Budapest VI. kerület, Paulay Ede utca",130 m2,4,
412,330 000 Ft/hó,"Budapest II. kerület, Felhévíz",80 m2,2,2 m2
412,400 000 Ft/hó,"Budapest VII. kerület, Dohány utca",85 m2,3,1 m2
412,298 000 Ft/hó,"Budapest XII. kerület, Monda utca 4.",60 m2,3,
412,400 000 Ft/hó,"Budapest VII. kerület, Dohány utca",85 m2,3,1 m2
412,220 000 Ft/hó,"Budapest VIII. kerület, Rákóczi út",38 m2,1,
412,180 000 Ft/hó,"Budapest I. kerület, Fő utca 4.",32 m2,1,2 m2
412,200 000 Ft/hó,"Budapest XIII. kerület, Újpesti rakpart",44 m2,1 + 1 fél,
412,215 000 Ft/hó,"Budapest XIV. kerület, Abonyi utca",54 m2,2,
412,270 000 Ft/hó,"Budapest III. kerület, Bogdáni út",43 m2,2,13 m2
412,230 000 Ft/hó,"Budapest XIII. kerület, Angyalföldi út",34 m2,1,
412,230 000 Ft/hó,"Budapest VI. kerület, Szondi utca",70 m2,2,
412,200 000 Ft/hó,"Budapest I. kerület, Naphegy utca 3.",38 m2,1,
412,290 000 Ft/hó,"Budapest XIV. kerület, Amerikai út",61 m2,2 + 1 fél,
412,478 524 Ft/hó,"Budapest VIII. kerület, Corvin sétány",67 m2,3,15 m2
412,480 000 Ft/hó,"Budapest VII. kerület, Dohány utca",75 m2,4,
412,480 000 Ft/hó,"Budapest VII. kerület, Király utca",82 m2,4,
412,200 000 Ft/hó,"Budapest IV. kerület, Petőfi utca 16.",50 m2,1 + 1 fél,
412,250 000 Ft/hó,"Budapest VII. kerület, Rákóczi út",65 m2,2,
412,50 000 Ft/hó,"Budapest XVII. kerület, Pesti út",15 m2,1,6 m2
413,300 000 Ft/hó,"Budapest VI. kerület, Paulay Ede utca",52 m2,2,
413,199 385 Ft/hó,"Budapest VI. kerület, Szív utca 42.",30 m2,2,
413,295 000 Ft/hó,"Budapest XIII. kerület, Pozsonyi út",60 m2,2,3 m2
413,180 000 Ft/hó,"Budapest XIV. kerület, Thököly út",30 m2,1,
413,390 000 Ft/hó,"Budapest IX. kerület, Ráday utca 34.",57 m2,4 fél,40 m2
413,400 000 Ft/hó,"Budapest XIII. kerület, Hegedűs Gyula utca",65 m2,3,
413,400 000 Ft/hó,"Budapest VII. kerület, Szinva utca 1.",90 m2,1,3 m2
413,877 294 Ft/hó,"Budapest V. kerület, Vécsey utca",113 m2,3,
413,195 000 Ft/hó,"Budapest XI. kerület, Előpatak utca",52 m2,2,4 m2
413,350 000 Ft/hó,"Budapest VI. kerület, Teréz körút",80 m2,2,
413,500 000 Ft/hó,"Budapest XI. kerület, Szentimreváros",138 m2,4,3 m2
413,211 348 Ft/hó,"Budapest VI. kerület, Szív utca 42.",30 m2,1,
413,230 000 Ft/hó,"Budapest XI. kerület, Somogyi út",57 m2,2,3 m2
413,399 000 Ft/hó,"Budapest VII. kerület, Thököly út 22.",43 m2,1,
413,280 000 Ft/hó,"Budapest VIII. kerület, Rákóczi út 53.",49 m2,2,
413,471 000 Ft/hó,"Budapest XIII. kerület, Angyalföld",80 m2,3,10 m2
413,615 000 Ft/hó,"Budapest XIII. kerület, Angyalföld",95 m2,3,96 m2
413,240 000 Ft/hó,"Budapest XVIII. kerület, Építő utca",49 m2,2,
413,200 000 Ft/hó,"Budapest XI. kerület, Ábel Jenő utca",30 m2,1,
413,400 000 Ft/hó,"Budapest VII. kerület, Kazinczy utca 9.",62 m2,3,10 m2
414,480 000 Ft/hó,"Budapest IX. kerület, Vágóhíd utca 12-18",60 m2,3,25 m2
414,250 000 Ft/hó,"Budapest VI. kerület, Teréz körút",66 m2,1 + 1 fél,
414,120 000 Ft/hó,"Budapest VII. kerület, Erzsébet körút 33.",8 m2,1,
414,195 000 Ft/hó,"Budapest XIV. kerület, Hungária körút",40 m2,1,
414,370 000 Ft/hó,"Budapest XII. kerület, Diós árok",75 m2,2 + 1 fél,
414,220 000 Ft/hó,"Budapest IX. kerület, Haller utca 23-25.",30 m2,1,2 m2
414,350 000 Ft/hó,"Budapest XXIII. kerület, Templom utca",120 m2,3,
414,280 000 Ft/hó,"Budapest VI. kerület, Paulay Ede utca",52 m2,2,
414,450 000 Ft/hó,"Budapest XIII. kerület, Vág utca",75 m2,4,1 m2
414,250 000 Ft/hó,"Budapest XV. kerület, Molnár Viktor utca",85 m2,3,
414,540 000 Ft/hó,"Budapest XIII. kerület, Radnóti Miklós utca 27.",84 m2,3,
414,260 000 Ft/hó,"Budapest II. kerület, Szépvölgyi út",56 m2,1 + 1 fél,
414,380 000 Ft/hó,"Budapest V. kerület, Egyetem tér 5.",68 m2,2,
414,220 000 Ft/hó,"Budapest VII. kerület, Cserhát utca",48 m2,2,
414,200 000 Ft/hó,"Budapest XI. kerület, Bogdánfy utca 5.",53 m2,2,3 m2
414,279 139 Ft/hó,"Budapest VIII. kerület, Corvin sétány",34 m2,1,3 m2
414,575 000 Ft/hó,"Budapest VIII. kerület, Üllői út",105 m2,5,
414,478 524 Ft/hó,"Budapest II. kerület, Szemlőhegy",69 m2,3,9 m2
414,717 786 Ft/hó,"Budapest V. kerület, Garibaldi utca",112 m2,3,15 m2
414,299 078 Ft/hó,"Budapest VII. kerület, Garay utca",46 m2,1 + 1 fél,2 m2
415,450 000 Ft/hó,"Budapest XIII. kerület, Katona József utca",99 m2,4,3 m2
415,250 000 Ft/hó,"Budapest I. kerület, Batthyány utca",48 m2,2,
415,460 000 Ft/hó,"Budapest VII. kerület, Dohány utca",80 m2,3,
415,95 000 Ft/hó,"Budapest XIX. kerület, Kazinczy utca",56 m2,1 + 1 fél,3 m2
415,287 000 Ft/hó,"Budapest XIII. kerület, Újpesti rakpart",52 m2,1 + 1 fél,
415,240 000 Ft/hó,"Budapest IX. kerület, Thaly Kálmán utca",42 m2,2,5 m2
415,190 000 Ft/hó,"Budapest IX. kerület, Tompa utca",22 m2,1,3 m2
415,260 000 Ft/hó,"Budapest XI. kerület, Kánai út",38 m2,1 + 1 fél,
415,230 000 Ft/hó,"Budapest II. kerület, Frankel Leó út",32 m2,1,
415,220 000 Ft/hó,"Budapest XIV. kerület, Egressy út 73/c",55 m2,2,
415,170 000 Ft/hó,"Budapest VIII. kerület, Lujza utca",32 m2,1,
415,440 000 Ft/hó,"Budapest VI. kerület, Belső-Terézváros",110 m2,3,
415,1 200 000 Ft/hó,"Budapest II. kerület, Szeréna út 39.",114 m2,4,89 m2
415,280 000 Ft/hó,"Budapest IX. kerület, Vágóhíd utca",30 m2,1,2 m2
415,170 000 Ft/hó,"Budapest XI. kerület, Puskás Tivadar utca",25 m2,1,
415,275 000 Ft/hó,"Budapest I. kerület, Várfok utca",43 m2,1,
415,250 000 Ft/hó,"Budapest IX. kerület, Üllői út 73.",50 m2,1 + 1 fél,
415,300 000 Ft/hó,"Budapest VI. kerület, Belső-Terézváros",40 m2,2,
415,440 000 Ft/hó,"Budapest XIII. kerület, Csángó utca",70 m2,3,5 m2
415,1 000 000 Ft/hó,"Budapest V. kerület, Szervita tér",210 m2,6,5 m2
416,790 000 Ft/hó,"Budapest XI. kerület, Csonttollú utca",110 m2,4,37 m2
416,518 401 Ft/hó,"Budapest V. kerület, Belváros",85 m2,4,4 m2
416,480 000 Ft/hó,"Budapest XIII. kerület, Lehel utca 4/b.",81 m2,2 + 1 fél,
416,630 000 Ft/hó,"Budapest XIII. kerület, Hajóépítő sétány",66 m2,3,19 m2
416,280 000 Ft/hó,"Budapest XIV. kerület, Egressy út",42 m2,2,4 m2
416,638 032 Ft/hó,"Budapest XII. kerület, Kissvábhegy",135 m2,3,12 m2
416,320 000 Ft/hó,"Budapest VI. kerület, Király utca 42.",35 m2,1,
416,220 000 Ft/hó,"Budapest V. kerület, Sas utca",22 m2,1 + 1 fél,
416,200 000 Ft/hó,"Budapest VIII. kerület, Tolnai Lajos utca",30 m2,1,
416,120 000 Ft/hó,"Budapest VII. kerület, Rákóczi út",20 m2,1,
416,250 000 Ft/hó,"Budapest II. kerület, Labanc út",40 m2,2 fél,4 m2
416,440 000 Ft/hó,"Budapest II. kerület, Budakeszi út",57 m2,1 + 1 fél,12 m2
416,219 990 Ft/hó,"Budapest IX. kerület, Csengettyű utca",52 m2,2,2 m2
416,519 000 Ft/hó,"Budapest XIII. kerület, Pozsonyi út",86 m2,3,17 m2
416,450 000 Ft/hó,"Budapest XI. kerület, Albert utca",76 m2,3 + 1 fél,
416,185 000 Ft/hó,"Budapest XIII. kerület, Visegrádi utca",25 m2,1,
416,170 000 Ft/hó,"Budapest XIII. kerület, Pannónia utca",26 m2,1,
416,260 000 Ft/hó,"Budapest VIII. kerület, Népszínház utca 59.",64 m2,3,
416,230 000 Ft/hó,"Budapest IX. kerület, Epreserdő utca",55 m2,2,4 m2
416,240 000 Ft/hó,"Budapest II. kerület, Fillér utca 60.",50 m2,2,
417,310 000 Ft/hó,"Budapest VII. kerület, Rózsák tere",48 m2,1 + 1 fél,
417,200 000 Ft/hó,"Budapest XIII. kerület, Kerekes utca",38 m2,1,
417,696 000 Ft/hó,"Budapest IX. kerület, Boráros tér",107 m2,4,
417,210 000 Ft/hó,"Budapest IX. kerület, Vaskapu utca",62 m2,1 + 1 fél,2 m2
417,270 000 Ft/hó,"Budapest V. kerület, Aranykéz utca 4-6.",42 m2,1,
417,195 000 Ft/hó,"Budapest X. kerület, Szárnyas utca",30 m2,1,
417,200 000 Ft/hó,"Budapest XI. kerület, Móricz Zsigmond körtér",30 m2,1,
417,200 000 Ft/hó,"Budapest XI. kerület, Bercsényi utca",40 m2,1,2 m2
417,250 000 Ft/hó,"Budapest X. kerület, Fogadó utca",44 m2,2,5 m2
417,280 000 Ft/hó,"Budapest X. kerület, Fogadó utca 5.",44 m2,2,7 m2
417,280 000 Ft/hó,"Budapest III. kerület, Zápor utca",68 m2,2 + 1 fél,
417,400 000 Ft/hó,"Budapest VII. kerület, Kazinczy utca 9.",62 m2,2,10 m2
417,265 000 Ft/hó,"Budapest IV. kerület, Attila utca",46 m2,2,2 m2
417,250 000 Ft/hó,"Budapest VIII. kerület, József körút",47 m2,1 + 1 fél,
417,280 000 Ft/hó,"Budapest VII. kerület, Garay utca",72 m2,2 + 1 fél,
417,270 000 Ft/hó,"Budapest III. kerület, Pünkösdfürdő utca",45 m2,2,6 m2
417,170 000 Ft/hó,"Budapest IV. kerület, Munkásotthon utca",32 m2,1,
417,319 016 Ft/hó,"Budapest VI. kerület, Hajós utca",50 m2,2,
417,220 000 Ft/hó,"Budapest VIII. kerület, Tolnai Lajos utca",38 m2,1 + 1 fél,4 m2
417,638 032 Ft/hó,"Budapest II. kerület, Kurucles",89 m2,3,
418,270 000 Ft/hó,"Budapest XI. kerület, Móricz Zsigmond körtér",54 m2,2,3 m2
418,250 000 Ft/hó,"Budapest X. kerület, Mádi utca 159.",35 m2,1 + 2 fél,4 m2
418,260 000 Ft/hó,"Budapest XII. kerület, Bartha utca",60 m2,2 + 1 fél,
418,400 000 Ft/hó,"Budapest V. kerület, Belváros",60 m2,3,
418,250 000 Ft/hó,"Budapest VIII. kerület, Víg utca 11-13.",36 m2,1 + 1 fél,2 m2
418,598 155 Ft/hó,"Budapest V. kerület, Szemere utca 18.",81 m2,3,
418,240 000 Ft/hó,"Budapest XV. kerület, Csillagfürt utca",50 m2,2,2 m2
418,210 000 Ft/hó,"Budapest VI. kerület, Dessewffy utca",24 m2,1,4 m2
418,240 000 Ft/hó,"Budapest IX. kerület, Viola utca",40 m2,1,
418,230 000 Ft/hó,"Budapest I. kerület, Krisztinaváros - Naphegy",54 m2,2 + 1 fél,3 m2
418,350 000 Ft/hó,"Budapest XIII. kerület, Danubius utca 12.",56 m2,2,14 m2
418,478 524 Ft/hó,"Budapest VI. kerület, Teréz körút 47.",53 m2,1 + 1 fél,
418,320 000 Ft/hó,"Budapest V. kerület, Bajcsy-Zsilinszky út 16.",44 m2,3,
418,290 000 Ft/hó,"Budapest II. kerület, Detrekő utca 10.",49 m2,2,4 m2
418,850 000 Ft/hó,"Budapest XIII. kerület, Viza utca",120 m2,3 + 1 fél,80 m2
418,349 000 Ft/hó,"Budapest II. kerület, Fillér utca 4.",58 m2,2 + 1 fél,
418,500 000 Ft/hó,"Budapest I. kerület, Toldy Ferenc utca 62.",84 m2,3,6 m2
418,230 000 Ft/hó,"Budapest XIV. kerület, Róna utca 165.",23 m2,1,12 m2
418,220 000 Ft/hó,"Budapest XI. kerület, Sasad",50 m2,2,3 m2
418,1 040 000 Ft/hó,"Budapest II. kerület, Fenyves utca",200 m2,5,
419,265 000 Ft/hó,"Budapest VIII. kerület, Dankó utca",43 m2,2,4 m2
419,250 000 Ft/hó,"Budapest I. kerület, Pauler utca 1.",36 m2,1 + 1 fél,5 m2
419,350 000 Ft/hó,"Budapest VII. kerület, Dembinszky utca",70 m2,3,33 m2
419,240 000 Ft/hó,"Budapest XIV. kerület, Fischer István utca",26 m2,1,8 m2
419,300 000 Ft/hó,"Budapest XII. kerület, Kakukk út 10/A",86 m2,1 + 1 fél,7 m2
419,830 000 Ft/hó,"Budapest VI. kerület, Csengery utca",124 m2,5,
419,180 000 Ft/hó,"Budapest VI. kerület, Dessewffy utca",18 m2,1,
419,600 000 Ft/hó,"Budapest XIII. kerület, Meder utca 4.",100 m2,4,27 m2
419,198 000 Ft/hó,"Budapest XI. kerület, Ugron Gábor utca",55 m2,2 + 1 fél,4 m2
419,320 000 Ft/hó,"Budapest V. kerület, Vadász utca",65 m2,2,
419,170 000 Ft/hó,"Budapest VI. kerület, Hajós utca",18 m2,1,
419,250 000 Ft/hó,"Budapest XIII. kerület, Hollán Ernő utca",44 m2,2,1 m2
419,245 000 Ft/hó,"Budapest XI. kerület, Váli utca 10.",44 m2,2,
419,354 905 Ft/hó,"Budapest V. kerület, Veres Pálné utca",99 m2,3,
419,400 000 Ft/hó,"Budapest III. kerület, Kisbojtár utca",125 m2,3,20 m2
419,250 000 Ft/hó,"Budapest IX. kerület, Pápay István utca 5.",31 m2,1,6 m2
419,95 000 Ft/hó,"Budapest XIX. kerület, Arany János utca",8 m2,2,
419,365 000 Ft/hó,"Budapest V. kerület, Vámház körút",57 m2,1,
419,478 524 Ft/hó,"Budapest VII. kerület, Holló utca",54 m2,2,10 m2
419,320 000 Ft/hó,"Budapest VII. kerület, Károly körút",35 m2,1,
420,200 000 Ft/hó,"Budapest XIV. kerület, Fogarasi út",50 m2,2,
420,490 000 Ft/hó,"Budapest V. kerület, Belváros",86 m2,3,
420,259 201 Ft/hó,"Budapest VII. kerület, Erzsébet körút 14.",45 m2,2,
420,250 000 Ft/hó,"Budapest XI. kerület, Körtevirág utca",29 m2,1,5 m2
420,400 000 Ft/hó,"Budapest I. kerület, Attila út",80 m2,4,10 m2
420,215 000 Ft/hó,"Budapest XIII. kerület, Radnóti Miklós utca 16.",58 m2,2,
420,340 000 Ft/hó,"Budapest VI. kerület, Szinyei Merse utca 1.",55 m2,1 + 1 fél,
420,200 000 Ft/hó,"Budapest III. kerület, Kiscelli utca",34 m2,1,3 m2
420,155 000 Ft/hó,"Budapest XV. kerület, Beller Imre utca",32 m2,1,16 m2
420,200 000 Ft/hó,"Budapest VI. kerület, Weiner Leó utca",14 m2,1,
420,1 076 679 Ft/hó,"Budapest II. kerület, Pasarét",168 m2,4,
420,180 000 Ft/hó,"Budapest XI. kerület, Diószegi út 50.",30 m2,1,
420,199 000 Ft/hó,"Budapest IV. kerület, Gárdi Jenő utca",110 m2,1,
420,200 000 Ft/hó,"Budapest III. kerület, Margitliget utca",32 m2,1,4 m2
420,299 000 Ft/hó,"Budapest I. kerület, Attila út",90 m2,2 + 1 fél,
420,300 000 Ft/hó,"Budapest VI. kerület, Bajcsy-Zsilinszky köz",35 m2,1,
420,149 000 Ft/hó,"Budapest X. kerület, Tárna utca 4.",30 m2,1,
420,140 000 Ft/hó,"Budapest X. kerület, Kőbánya-Városközpont",31 m2,1 + 1 fél,
420,195 000 Ft/hó,"Budapest XI. kerület, Rátz László utca",48 m2,2,
420,550 000 Ft/hó,"Budapest II. kerület, Széher út",105 m2,2 + 2 fél,10 m2
421,200 000 Ft/hó,"Budapest XIV. kerület, Hungária körút 68.",37 m2,1,
421,175 000 Ft/hó,"Budapest VIII. kerület, Szentkirályi utca 49.",26 m2,1,
421,210 000 Ft/hó,"Budapest XIII. kerület, Üteg utca 19.",40 m2,1,5 m2
421,230 000 Ft/hó,"Budapest XX. kerület, Török Flóris utca",63 m2,2,2 m2
421,215 000 Ft/hó,"Budapest XIII. kerület, Hegedűs Gyula utca",31 m2,1,
421,598 155 Ft/hó,"Budapest I. kerület, Víziváros",53 m2,1,9 m2
421,400 000 Ft/hó,"Budapest XIII. kerület, Teve utca 18.",69 m2,3,5 m2
421,300 000 Ft/hó,"Budapest IX. kerület, Márton utca",54 m2,2,18 m2
421,200 000 Ft/hó,"Budapest XI. kerület, Csíkihegyek utca",53 m2,1 + 2 fél,
421,360 000 Ft/hó,"Budapest VIII. kerület, József körút",50 m2,2,
421,360 000 Ft/hó,"Budapest VIII. kerület, József körút",50 m2,2,
421,210 000 Ft/hó,"Budapest VIII. kerület, Tömő utca",33 m2,1,3 m2
421,500 000 Ft/hó,"Budapest VI. kerület, Izabella utca 80.",110 m2,3 + 1 fél,
421,300 000 Ft/hó,"Budapest XII. kerület, Németvölgyi út 34.",78 m2,2 + 1 fél,6 m2
421,290 000 Ft/hó,"Budapest IX. kerület, Nagyvárad tér",53 m2,2,4 m2
421,395 000 Ft/hó,"Budapest VIII. kerület, Dankó utca",63 m2,2 + 1 fél,7 m2
421,195 000 Ft/hó,"Budapest XVIII. kerület, Tövishát utca",52 m2,2,
421,280 000 Ft/hó,"Budapest II. kerület, Bimbó út",56 m2,2,
421,220 000 Ft/hó,"Budapest III. kerület, Flórián tér",36 m2,1 + 1 fél,
421,220 000 Ft/hó,"Budapest VII. kerület, Akácfa utca",62 m2,2,
422,180 000 Ft/hó,"Budapest XI. kerület, Kondorosi út",25 m2,1,2 m2
422,250 000 Ft/hó,"Budapest XIII. kerület, Üteg utca 29.",58 m2,1 + 2 fél,2 m2
422,120 000 Ft/hó,"Budapest XIII. kerület, Jász utca",16 m2,1,2 m2
422,230 000 Ft/hó,"Budapest XIII. kerület, Hegedűs Gyula utca 45-45.",58 m2,2,
422,260 000 Ft/hó,"Budapest XI. kerület, Diószegi út",51 m2,2,2 m2
422,250 000 Ft/hó,"Budapest X. kerület, Harmat utca 70.",53 m2,1 + 1 fél,3 m2
422,240 000 Ft/hó,"Budapest IV. kerület, Lahner György utca 8.",50 m2,2,
422,295 000 Ft/hó,"Budapest I. kerület, Harkály utca",44 m2,2,6 m2
422,350 000 Ft/hó,"Budapest XIII. kerület, Tutaj utca",58 m2,1 + 1 fél,
422,200 000 Ft/hó,"Budapest XI. kerület, Himfy utca 6.",25 m2,1,
422,170 000 Ft/hó,"Budapest VII. kerület, Thököly út",16 m2,1,
422,230 000 Ft/hó,"Budapest VI. kerület, Teréz körút 60.",89 m2,3,
422,240 000 Ft/hó,"Budapest IX. kerület, Tóth Kálmán utca",30 m2,1,10 m2
422,250 000 Ft/hó,"Budapest II. kerület, Ady Endre utca",55 m2,2,10 m2
422,250 000 Ft/hó,"Budapest XIII. kerület, Tahi utca",74 m2,2 + 1 fél,3 m2
422,400 000 Ft/hó,"Budapest XIII. kerület, Váci út 8.",64 m2,2,
422,220 000 Ft/hó,"Budapest XIV. kerület, Fogarasi út",56 m2,2,4 m2
422,220 000 Ft/hó,"Budapest XIV. kerület, Fogarasi út",56 m2,2,4 m2
422,230 000 Ft/hó,"Budapest II. kerület, Rókushegyi lépcső 3/B",52 m2,2,5 m2
422,450 000 Ft/hó,"Budapest VII. kerület, Rottenbiller utca",87 m2,3 + 1 fél,
423,280 000 Ft/hó,"Budapest V. kerület, Arany János utca 33.",34 m2,2,
423,220 000 Ft/hó,"Budapest X. kerület, Állomás utca",51 m2,2,3 m2
423,300 000 Ft/hó,"Budapest III. kerület, Reménység utca",59 m2,1 + 2 fél,2 m2
423,200 000 Ft/hó,"Budapest VIII. kerület, Alföldi utca 5.",30 m2,1,
423,299 000 Ft/hó,"Budapest XV. kerület, Lóvasút köz",54 m2,2,4 m2
423,420 000 Ft/hó,"Budapest VI. kerület, Teréz körút 7.",78 m2,4,
423,250 000 Ft/hó,"Budapest XVI. kerület, Gusztáv utca",65 m2,2,
423,220 000 Ft/hó,"Budapest XXII. kerület, Kolozsvári utca",75 m2,2,
423,115 000 Ft/hó,"Budapest IX. kerület, Sobieski János utca",18 m2,2 + 1 fél,
423,400 000 Ft/hó,"Budapest V. kerület, Szervita tér",42 m2,2,
423,350 000 Ft/hó,"Budapest V. kerület, Semmelweis utca 21.",74 m2,2,
423,390 000 Ft/hó,"Budapest II. kerület, Lipthay utca",66 m2,2,
423,220 000 Ft/hó,"Budapest XIII. kerület, Visegrádi utca 39.",31 m2,1,
423,410 000 Ft/hó,"Budapest IX. kerület, Gát utca",67 m2,3,
423,438 647 Ft/hó,"Budapest V. kerület, Akadémia utca",52 m2,2,
423,340 000 Ft/hó,"Budapest VI. kerület, Podmaniczky utca",55 m2,2,
423,240 000 Ft/hó,"Budapest XIV. kerület, Bosnyák tér",40 m2,1,1 m2
423,280 000 Ft/hó,"Budapest XI. kerület, Karolina út",50 m2,2 + 1 fél,2 m2
423,170 000 Ft/hó,"Budapest X. kerület, Halas utca 6.",32 m2,1,4 m2
423,330 000 Ft/hó,"Budapest XI. kerület, Ménesi út",64 m2,1 + 1 fél,4 m2
424,520 000 Ft/hó,"Budapest II. kerület, Delta utca",124 m2,3,20 m2
424,299 000 Ft/hó,"Budapest XXII. kerület, Péter-Pál utca",72 m2,2,4 m2
424,200 000 Ft/hó,"Budapest VIII. kerület, Kerepesi út",56 m2,2,
