"1092 Budapest, Erkel utca 13/A. 2. em. 14., 36994/0/A/16"
"1093 Budapest, Lónyay utca  25. 1. em. 5., 37080/0/A/15"
"1091 Budapest, Üllői út 61. I/12., 37127/0/A/18"
"1091 Budapest, Üllői út 19. III. lph. 1/A, 36835/0/A/33"
"1094 Budapest, Liliom utca 31. , 37502/0/A/7"
"1093 Budapest, Gönczy Pál utca 2. 3. em. 11., 37029/0/A/21"
"1096 Budapest, Thaly Kálmán utca 26-30. 2. em. 10., 37701"
"1096 Budapest, Thaly Kálmán utca 26-30. 2. em. 11., 37701"
"1092 Budapest, Ferenc körút 2-4. 2. em. 12., 36899/0/A/27"
"1091 Budapest, Üllői út 101. II/8., 37215/0/A/31"
"1092 Budapest, Ráday utca 16. III/40A., 36823/0/A/48"
"1092 Budapest, Ferenc körút 44. fszt. 3., 36877/0/A/5"
"1093 Budapest, Lónyay utca 7. I/22., 37033/0/B/31"
"1093 Budapest, Lónyay utca 18/B 5. em. 4., 36998/0/B/55"
"1095 Budapest, Ipar utca 3. 2/3, 37920/0/A/31"
"1092 Budapest, Erkel utca 14/A 3. em. 6., 37008/1/A/34"
"1092 Budapest, Ráday utca 49. V. em. 36/B., 36948/0/A/55"
"1093 Budapest, Mátyás utca 4. 1. em. 7., 37052/0/A/10"
"1092 Budapest, Ráday utca 31/B. K. lház fszt. 1. apartman, 36975/0/A/103"
"1092 Budapest, Ráday utca 31. K. lház. fszt. 2. apartman, 36975/0/A/103"
"1095 Budapest, Tinódi utca 2. I/6., 37910/26/A/7"
"1094 Budapest, Ferenc körút 15. II/19., 37555/0/A/29"
"1092 Budapest, Erkel utca 20. 3/18, 36815/0/A/19"
"1093 Budapest, Vámház körút 7. I/6., 37024/0/A20"
"1092 Budapest, Erkel utca 14/A B lph. 5/5, 37008/1/A/84"
"1092 Budapest, Erkel utca 20. 4. em. 19., 36815/0/A/29"
"1095 Budapest, Dandár utca 22. A lph. 3. em. 6., 37867/2/A/33"
"1092 Budapest, Ráday utca 49. fszt. 3. (8-as lakás), 36948/0/A/13"
"1092 Budapest, Ráday utca 49. fszt. 3. (7. sz. lakás), 36948/0/A/13"
"1093 Budapest, Vámház körút 11. V/9., 37022/0/A/60"
"1092 Budapest, Erkel utca 4. 1. em. 12/A, 37036/0/A/17"
"1093 Budapest, Lónyay utca 16. 2. em. 11., 36997/0/A/14"
"1091 Budapest, Üllői út 61. I/14., 37127/0/A/21"
"1093 Budapest, Gönczy Pál utca 2. 1. em. 1., 2., 37029/0/A/8; 37029/0/A/9"
"1093 Budapest, Lónyay utca 13/B.  2. em. 17., 37040/0/A/19"
"1092 Budapest, Erkel utca 14/A B. lph. 2. em. 12., 37008/1/A/72"
"1093 Budapest, Lónyay utca 31. , 37082/2"
"1092 Budapest, Ferenc körút 24. I. em. 3., 36887/0/A/9"
"1092 Budapest, Bakáts tér 4. fszt. 2., 36905/0/A/2"
"1093 Budapest, Vámház körút 11. III/6/A, 37022/0/A/65"
"1093 Budapest, Vámház körút 11. III/6/B., 37022/0/A/66"
"1092 Budapest, Ráday utca 17. III/26., 36992/0/A/32"
"1092 Budapest, Erkel utca 13/A. 2. em. 12., 36994/0/A/15"
"1093 Budapest, Lónyay utca 3. 4. em. 3., 37019/0/A/21"
"1091 Budapest, Üllői út 21. III/15., 36836/0/A/76"
"1093 Budapest, Vámház körút  9. III/21., 37023/0/A/21"
"1093 Budapest, Vámház körút 11. II/4., 37022/0/A/27"
"1094 Budapest, Bokréta utca  3 4. em. 403, 37649/0/A/44"
"1092 Budapest, Ráday utca 17. 1/16, 36992/0/A/22"
"1096 Budapest, Thaly Kálmán utca 41. II/2., 37186/3/A/17"
"1092 Budapest, Ferenc körút 8. II/3., 36897/0/A/19"
"1091 Budapest, Üllői út 21. V/2., 36836/0/A/105"
"1092 Budapest, Ráday utca 14. fszt. 4., 36822/0/A/8"
"1093 Budapest, Lónyay utca 27. 2. em. 1., 37081/0/A/19"
"1092 Budapest, Kinizsi utca 37. fszt. 3., 36855/0/A/4"
"1094 Budapest, Ferenc körút 23. I/5., 37552/0/A/12"
"1094 Budapest, Tűzoltó utca 50-56. , 37186/1"
"1094 Budapest, Viola utca 10-14. ,"
"1093 Budapest, Lónyay utca  36 4. em. 5A, 36960/0/A/98"
"1092 Budapest, Erkel utca  3. 2. em. 2., 37043/0/A/18"
"1096 Budapest, Thaly Kálmán utca 26. II/7., 37701/0/A/31"
"1093 Budapest, Közraktár utca 2/A fszt. 4., 37053/0/A/5"
"1093 Budapest, Vámház körút 5. I/3., 37025/0/A/8"
"1095 Budapest, Ipar utca  3. FSZT. 3., 37920/0/A/7"
"1094 Budapest, Liliom utca 44. ,"
"1093 Budapest, Lónyay utca 36. 2. em. 1., 36960/0/A/29"
"1092 Budapest, Kinizsi utca 35. , 36854/0/A/1"
"1094 Budapest, Ferenc körút 29. pinceszint, 37537/0/A/1"
"1095 Budapest, Tinódi utca 1-3.  A. ép. III/71., 37912/2/A/74"
"1092 Budapest, Ferenc körút 34. 1. em. 2., 36882/0/A/9"
"1093 Budapest, Mátyás utca 4. 2. em. 16., 37052/0/A/20"
"1093 Budapest, Csarnok tér 3-4. 1. em. 2/A, 37044/0/A/8"
"1092 Budapest, Ráday utca 41. III/55., 36951/0/A/64"
"1091 Budapest, Üllői út 11-13. I/3., 36814/0/A/26"
"1095 Budapest, Mester utca 1. I/7., 37903/0/A/17"
"1094 Budapest, Balázs Béla utca 15-21. D. lh. 4. em. 3., 37708/0/A/115"
"1092 Budapest, Ráday utca 53. III/4., 36938/0/a/27"
"1092 Budapest, Ráday utca 17. II/23., 36992/0/A/29"
"1094 Budapest, Ferenc körút 43. II. 14., 37105/0/A/50"
"1094 Budapest, Ferenc körút 43. II. 41., 37105/0/A/48"
"1095 Budapest, Soroksári út 8-10 III/25., 37894/0/A/35"
"1096 Budapest, Lenhossék utca 30. 5. em. 11., 37341/2/A/120"
"1092 Budapest, Erkel utca 6. 3. em. 7., 37035/0/A/36"
"1097 Budapest, Drégely utca 2-4. B. lh. 6. em. 6., 37845/4/A/195"
"1095 Budapest, Soroksári út 4. (Angyal u. 1-3.), 37896"
"1092 Budapest, Erkel utca 4. 1. em. 14., 37036/0/A/19"
"1091 Budapest, Üllői út 11-13. II/20., 36814/0/A/38"
"1093 Budapest, Vámház körút 15. I/7., 37020/0/A/6"
"1091 Budapest, Üllői út 23. fszt/5., 36837/0/A/5"
"1093 Budapest, Gönczy Pál utca 2. 1. em. 6., 37029/0/A/14"
"1092 Budapest, Ráday utca 39. II/6., 36952/0/A/38"
"1092 Budapest, Hőgyes Endre utca 2. 1. EM. 13., 36858/0/A/13"
"1092 Budapest, Hőgyes Endre utca 15/A.  fszt. 16., 36865/0/A/39"
"1094 Budapest, Márton utca 14 A. lház. 6. .em. 6., 37767/0/A/53"
"1091 Budapest, Üllői út 11-13 1. em. 13., 36814/0/a/31"
"1092 Budapest, Ráday utca 39. II/4., 36952/0/A/36"
"1097 Budapest, Pápay István utca 7.  2/18., 37962/4/A/89"
"1094 Budapest, Liliom utca 17. 4.em. 1., 37591/0/A/63"
"1095 Budapest, Dandár utca 9-13. 2. em. 2., 37929/0/A/194"
"1092 Budapest, Erkel utca 13/A 2. em. 15., 36994/0/A/17"
"1092 Budapest, Erkel utca 20. 2. em. 9., 36815/0/A/18"
"1091 Budapest, Üllői út 21. IV/12., 36836/0/A/94"
"1095 Budapest, Tinódi utca 1-3. B. lph. IV/103., 37912/2/A/96"
"1098 Budapest, Toronyház utca 10. 1. lph. III/12., 38236/267/A/13"
"1093 Budapest, Lónyay utca 60. 2. em. 20., 36934/0/A/20"
"1093 Budapest, Mátyás utca 11. 2. em. 28., 36982/0/A/30"
"1093 Budapest, Lónyay utca 9.  2. ép. fszt. 5., 3734/0/A/27"
"1093 Budapest, Közraktár utca 34. 4.em. 7., 37101/0/A/28"
"1095 Budapest, Mester utca 59. V/3., 37976/0/A/43"
"1097 Budapest, Vaskapu utca 22. II/8., 37846/0/A/27"
"1093 Budapest, Lónyay utca 13/A.  2. em. 14/A., 37039/A/16"
"1094 Budapest, Ferenc körút 1. 3. em. 17/A, 37907/0/A/17"
"1092 Budapest, Hőgyes Endre utca 11. 2. em. 26/A., 36867/0/A/27"
"1092 Budapest, Ferenc körút 8. 3. em. 3., 36897/0/A/25"
"1096 Budapest, Sobieski János utca 19-21. I/3., 37308/1/A/13"
"1092 Budapest, Erkel utca 14. A. ép. B. lh. fszt. 11., 37008/1/A/65"
"1092 Budapest, Ráday utca 43-45. , 36950/0/A/45"
"1092 Budapest, Erkel utca 14/A B lh. 2. em. 8., 37008/1/A/26"
"1095 Budapest, Mester utca 59. III/6., 37976/0/A/33"
"1092 Budapest, Erkel utca 14/A B lh. 4. em. 11., 37008/1/A/79"
"1092 Budapest, Hőgyes Endre utca 17. 5. em. 45., 36864/2/A/45"
"1092 Budapest, Ráday utca 40. III/20., 36924/0/A/63"
"1095 Budapest, Mester utca 34. félemelet 4., 37630/0/A/19"
"1092 Budapest, Ráday utca 7. I/14., 37010/0/A/16"
"1092 Budapest, Ferenc körút 22. 3. em. 3., 36890/0/A/23"
"1094 Budapest, Ferenc tér 14. 2. em. 9., 37470/0/A/9"
"1095 Budapest, Dandár utca 22. B. lh. 1. em. 9., 37867/2/A/82"
"1096 Budapest, Haller utca 12-14. 11. lh. 1. em. 90., 37926/2/B/132"
"1092 Budapest, Ráday utca 31. B. lph. III/15., 36975/0/A/134"
"1094 Budapest, Balázs Béla utca 3. 6/64, 37658/3/A/46"
"1092 Budapest, Kinizsi utca 27.  2. em. 12/C., 36919/0/A/19"
"1093 Budapest, Közraktár utca 2/A. 1. em. 7., 37053/0/A/8"
"1095 Budapest, Máriássy utca 6/A 3. em. 301., 38021/31/A/90"
"1097 Budapest, Nádasdy utca 14. G. ép. I/102., 38021/22/A/45"
"1093 Budapest, Mátyás utca 11 fszt. 10., 36982/0/A/12"
"1093 Budapest, Lónyay utca 7. 1. EM. 21/B., 37033/0B/30"
"1093 Budapest, Csarnok tér 3-4. 1. em. 7., 37044/0/A/15"
"1097 Budapest, Nádasdy utca 12. VI/610., 38021/25/A/169"
"1092 Budapest, Ferenc körút 2-4. 2. em. 11A, 36899/0/A/25"
"1091 Budapest, Üllői út 11-13. III/37., 36814/0/A/61"
"1095 Budapest, Mester utca 40-44. C. lph. III/18., 37648/0/A/81"
"1092 Budapest, Köztelek utca 4/A. fszt. 1., 36831/3/A/7"
"1091 Budapest, Üllői út 19. III. lph. fszt/3., 36385/0/A/35"
"1094 Budapest, Berzenczey utca 33-37. A lh. 2. em. 6., 37137/1/A/29"
"1094 Budapest, Berzenczey utca 11. fszt. 2., 37636/0/A/6"
"1092 Budapest, Erkel utca 18. A lh. 1. em. 5., 36816/0/A/6"
"1097 Budapest, Drégely utca 3. 2. em. 4., 37823/0/A/16"
"1092 Budapest, Ráday utca 53. IV/4., 36938/0/A/33"
"1092 Budapest, Kinizsi utca 15. fszt. 1., 36964/0/A/3"
"1094 Budapest, Ferenc körút 35. 1. em. 6., 37534/0/A/7"
"1094 Budapest, Ferenc körút 35. fszt. 1., 37534/0/A/2"
"1094 Budapest, Ferenc körút 35. fszt. 2., 37534/0/A/4"
"1094 Budapest, Márton utca 35/C 2. em. 6., 37220/0/A/36"
"1094 Budapest, Ferenc körút 41. fszt. 1., 37106/0/A/4"
"1097 Budapest, Bárd utca 3. 4. em. 404., 37984/8/A/15"
"1093 Budapest, Lónyay utca 22 3. EM. 27., 36984/0/A/22"
"1094 Budapest, Márton utca 7-9. A. lház. 7. em. 1., 37771/2/A/97"
"1094 Budapest, Angyal utca 13-15. 3. em. 1., 37572/1/A/16"
"1092 Budapest, Ferenc körút 2-4. 1. em. 6., 36899/0/A/18"
"1094 Budapest, Angyal utca 13-15. A. lh. 8. em. 1., 37572/1/A/36"
"1093 Budapest, Lónyay utca 18/B. 1. em. 3., 36998/0/B/17"
"1091 Budapest, Üllői út 59. III/1. C. ajtó, 37126/0/A/30"
"1095 Budapest, Mester utca 13. 1/11/A., 37880/0/A/24"
"1092 Budapest, Ferenc körút 18. 3. em. 16., 36892/0/A/19"
"1093 Budapest, Boráros tér 6. 2.em. 5., 37908/0/A/39"
"1092 Budapest, Ferenc körút 38. 2. em. 17., 36880/0/A/24"
"1092 Budapest, Bakáts tér 7. fszt. 3., 36908/0/A/4"
"1092 Budapest, Ráday utca 49. fszt. 4., 36948/0/A/14"
"1093 Budapest, Lónyay utca 46. 6. em. 3., 36954/0/A/55"
"1092 Budapest, Erkel utca 3. 2. em. 2., 37043/0/A/18"
"1093 Budapest, Vámház körút 11. fszt/5., 37022/0/A/9"
"1094 Budapest, Ferenc tér 10. A. ép. 6. em. 1., 37444/0/A/22"
"1092 Budapest, Hőgyes Endre utca 3 2. em. 4a, 36870/0/A/35"
"1093 Budapest, Vámház körút 9. I/3C., 37023/0/A/10"
"1096 Budapest, Thaly Kálmán utca 26. II/12., 37701/0/A/36"
"1096 Budapest, Thaly Kálmán utca 26. fszt/1., 37701/0/A/3"
"1092 Budapest, Ráday utca 17. 1/10., 36992/0/A/16"
"1092 Budapest, Ráday utca 32. fe. 5., 36842/0/a/8"
"1093 Budapest, Lónyay utca 9. 3. ép. 1. em. 4., 37034/A/48"
"1093 Budapest, Lónyay utca 36. 4. em. 5., 36960/0/A/97"
"1091 Budapest, Üllői út 5. II/11., 36811/0/A/13"
"1092 Budapest, Ráday utca 31/A. fszt. 2., 36975/0/A/6"
"1092 Budapest, Ferenc körút 18.  fszt. 1., 36892/0/A/3"
"1091 Budapest, Üllői út 21. I. em. 2/A., 36836/0/A/41"
"1091 Budapest, Üllői út 5. IV/8., 36811/0/A/39"
"1092 Budapest, Erkel utca 18. 1. em. 1., 36816/0/A/10"
"1092 Budapest, Erkel utca 18. 1. em. 4., 36816/0/A/5"
"1094 Budapest, Balázs Béla utca 24-28. 4. em. 36., 37379/1/A/259"
"1092 Budapest, Ráday utca 26. , 36830/0/A/59"
"1095 Budapest, Mester utca 83/A. I/107., 38021/19/A/54"
"1097 Budapest, Nádasdy utca 10/D. VIII/804., 38021/24/A/177"
"1094 Budapest, Berzenczey utca 39-41 1. em. 1., 37140/2/A/8"
"1095 Budapest, Tinódi utca 13. III/2., 37876/4/A/12"
"1093 Budapest, Közraktár utca 28. fszt. 3., 37098/0/A/2"
"1093 Budapest, Lónyay utca 15 3. em. 4., 37041/0/A/27"
"1094 Budapest, Ferenc körút 23. 1. em. 1/A, 37552/0/A/8"
"1092 Budapest, Erkel utca 18. B. lh. 2. em. 8., 36816/0/A/27"
"1092 Budapest, Ráday utca 28. , 36840/1"
"1092 Budapest, Erkel utca 18. A. lh. 4. em. 28., 36816/0/A/41"
"1092 Budapest, Erkel utca 18. A. lh. 2. em. 14., 36816/0/A/19"
"1092 Budapest, Erkel utca 18. A. lh. 2. em. 11., 36816/0/A/21"
"1094 Budapest, Ferenc körút 23. 3. em. 2/A, 37552/0/A/24"
"1097 Budapest, Vágóhíd utca 5/a. III/315., 38021/23/A/69"
"1093 Budapest, Közraktár utca 22. fszt. 4., 37095/22/A/30"
"1092 Budapest, Ráday utca 31. B. lph. III/14., 36975/0/A/133"
"1092 Budapest, Ráday utca 7. fszt. 5., 37010/0/A/8"
"1092 Budapest, Ráday utca 25. fszt. 1., 36978/0/A/1"
"1094 Budapest, Ferenc körút 7. 2. em. 11., 37904/2/A/18"
"1091 Budapest, Üllői út 55. 4. em. 7A., 37123/0/A/49"
"1093 Budapest, Bakáts utca 8. 1. em. 9., 36947/0/A/14"
"1092 Budapest, Kinizsi utca 21-25. 7. em. 2., 36920/0A/40"
"1095 Budapest, Tinódi utca 1-3. C. 3. em. 1., 37912/2/A/86"
"1095 Budapest, Tinódi utca 1-3.  C. ép. 2. em. 1., 37912/2/A/60"
"1095 Budapest, Tinódi utca 1-3. B. 1. em. 3., 37912/2/A/20"
"1092 Budapest, Ráday utca 19. fszt. 4., 36991/0/A/14"
"1093 Budapest, Közraktár utca 22. 1. em. 3., 37095/22/A/8"
"1095 Budapest, Tinódi utca 5. III/2., 37876/8/A/15"
"1093 Budapest, Lónyay utca 28. fszt. 3/A., 36972/0/A/9"
"1093 Budapest, Lónyay utca 28. fszt. 3/B., 36972/0/A/9"
"1094 Budapest, Márton utca 35 3. em. 7., 37220/0/A/48"
"1185 Budapest, Selmecbánya utca 55. , 38021/24/A/116"
"1092 Budapest, Erkel utca 14/A B. lh. 1. em. 12., 37008/1/A/68"
"1095 Budapest, Gát utca 30-32. B. lh. 7. em. 3., 37771/2/A/173"
"1091 Budapest, Üllői út 11-13. fszt/7., 36814/0/A/17"
"1097 Budapest, Vágóhíd utca 5/A. VI/604., 38021/23/A/115"
"1093 Budapest, Lónyay utca 13/B. 3. em. 29., 370040/0/A/33"
"1092 Budapest, Hőgyes Endre utca 11. fszt. 1., 36867/0/A/38"
"1095 Budapest, Mester utca 4-6. fszt. 7., 37557/0/A/14"
"1092 Budapest, Ráday utca 53. III. em. 3/A., 36938/0/A/26"
"1092 Budapest, Ferenc körút 30. fszt. 3., 36884/0/A/3"
"1093 Budapest, Bakáts utca 5. 3. em. 1., 36945/0/A/24"
"1095 Budapest, Dandár utca 22. B. lh. 3. em. 9., 37867/2/A/103"
"1093 Budapest, Pipa utca 6. fszt. 1., 37028/0/a/32"
"1092 Budapest, Bakáts tér 4. 3. em. 22., 36905/0/A/22"
"1092 Budapest, Erkel utca 4. 3. em. 27., 37036/0/A/33"
"1094 Budapest, Ferenc körút 3. 1. em. 9., 37906/0/A/7"
"1095 Budapest, Mester utca 73. V/21., 37982/17/A/56"
"1092 Budapest, Hőgyes Endre utca 15/A. 3. em. 58., 36865/0/A/60"
"1092 Budapest, Knézits utca 15 1. em. 9., 36913/0/A/11"
"1095 Budapest, Mester utca 28. B. lház. III/4., 37600/0/A/56"
"1095 Budapest, Mester utca 40-44. VI. em. C/37., 37648/0/A/100"
"1094 Budapest, Berzenczey utca 26 alagsor 1., 37133/0/A/1"
"1093 Budapest, Bakáts utca 5. 4. em. 1/A., 36945/0/A/33"
"1094 Budapest, Viola utca 31-33. I/2., 37420/4/A/13"
"1092 Budapest, Ráday utca 31/B. I/14., 36975/0/A/11"
"1095 Budapest, Soroksári út 56. II/9., 38015/0/A/20"
"1093 Budapest, Lónyay utca 3 7. em. 1., 37019/0/A/31"
"1093 Budapest, Lónyay utca 17. 2. em. 7., 37042/0/A/35"
"1092 Budapest, Erkel utca 18. A. lh. 1. em. 7., 36816/0/A/8"
"1092 Budapest, Ferenc körút 2-4. 3. em. 24., 36899/0/A/41"
"1094 Budapest, Angyal utca 28. fszt. 1., 37544/0/A/4"
"1093 Budapest, Mátyás utca 15. 1. em. 9., 36980/0/A/8"
"1096 Budapest, Lenhossék utca 13.  5. em. 507., 37760/2/A/92"
"1093 Budapest, Lónyay utca 58. 3. em. 1., 36935/0/A/35"
"1095 Budapest, Lechner Ödön fasor 2. 5. em. 7., 38017/15/A/167"
"1094 Budapest, Ferenc körút 3. 1. em. 9., 37906/0/A/7"
"1095 Budapest, Mester utca 15. IV/5., 37876/3/A/31"
"1092 Budapest, Kinizsi utca 37. 2. em. 15., 36855/0/A/23"
"1093 Budapest, Csarnok tér 3-4. 2. em. 3A., 37044/0/A/24"
"1094 Budapest, Liliom utca 17. 5. em. 1., 37591/0/A/69"
"1092 Budapest, Erkel utca 4. 2. em. 19., 37036/0/A/24"
"1095 Budapest, Mester utca 24. VII/2., 37599/0/A/25"
"1094 Budapest, Ferenc körút 43. fszt. 6., 37105/0/A/10"
"1095 Budapest, Ipar utca 2/B.  1.em. 18., 37912/1/A/52"
"1092 Budapest, Kinizsi utca 17. , 36966/0/A/29"
"1092 Budapest, Ráday utca 56. fszt, 12/A., 36901/0/A/19"
"1094 Budapest, Tompa utca 21. VI/3., 37610/0/A/48"
"1098 Budapest, Napfény utca 11. I. lph. III/14., 38326/324/A/15"
"1096 Budapest, Telepy utca 27. II/32., 37247/0/A/34"
"1093 Budapest, Közraktár utca 10. 1. em. 4., 37077/0/A/18"
"1095 Budapest, Tinódi utca 1-3. C. lph. IV/111, 37912/2/A/92"
"1093 Budapest, Gönczy Pál utca 4. 3/25, 37030/0/A/33"
"1095 Budapest, Tinódi utca 2. III/13., 37910/26/A/14"
"1092 Budapest, Knézits utca 15. fszt. 3., 36913/0/A/3"
"1094 Budapest, Berzenczey utca 4-6. 2. em. 26., 37628/0/A/19"
"1092 Budapest, Erkel utca 18. A. lh. 5. em. 34., 36816/0/A/50"
"1092 Budapest, Erkel utca 18. A. lh. 6. em. 41., 36816/0/A/60"
"1092 Budapest, Ferenc körút 32. fszt. 9., 36883/0/A/6"
"1092 Budapest, Ráday utca 27. fszt. 5., 36977/0/A/5"
"1092 Budapest, Ráday utca 41. II/34., 36951/0/A/40"
"1094 Budapest, Balázs Béla utca 24-28. 1. em. 4., 37379/1/A/110"
"1092 Budapest, Knézits utca 2. fszt. 4., 36851/0/A/5"
"1093 Budapest, Közraktár utca 12/B. 3. em. 5., 37079/0/A/35"
"1097 Budapest, Vágóhíd utca 3. D. ép. VII/7., 38021/26/D/105"
"1092 Budapest, Hőgyes Endre utca 15/A. fszt. 7, 36865/0/A/33"
"1093 Budapest, Lónyay utca 25. fszt. 6., 37080/0/A/8"
"1093 Budapest, Bakáts utca 5 3. em. 1., 36945/0/A/24"
"1092 Budapest, Hőgyes Endre utca 15/A. 2. em. 47., 36865/0/A/56"
"1092 Budapest, Ráday utca 8. II/12., 36819/0/A/25"
"1092 Budapest, Köztelek utca 4/B. fszt. 1., 36831/2/A/1"
"1092 Budapest, Hőgyes Endre utca 15/A. 2. em. 47., 36865/0/A/56"
"1094 Budapest, Márton utca 7-9. 7. em. 2., 37771/2/A/98"
"1091 Budapest, Üllői út 5. III/18., 36811/0/A/20"
"1093 Budapest, Csarnok tér 5. 2. em. 10., 37037/0/A/16"
"1097 Budapest, Vágóhíd utca 3. B. ép. I/1., 38021/026/B/39"
"1094 Budapest, Berzenczey utca 26. 1. em. 17., 37133/0/A/15"
"1095 Budapest, Dandár utca 17. 2. em. 3., 37848/0/A/17"
"1094 Budapest, Ferenc tér 4 fszt. 2., 37638/0/A/4"
"1091 Budapest, Ifjúmunkás utca 22 I. lház. 2. em. 9., 39236/122/A/9"
"1091 Budapest, Üllői út 55. II/7A., 37123/0/A/10"
"1092 Budapest, Erkel utca 18. A. lh. 1. em. 2., 36816/0/A/4"
"1092 Budapest, Erkel utca 18. A. lh. 1. em. 6., 36816/0/A/7"
"1092 Budapest, Erkel utca 18. B. lh. 1. em. 1., 36816/0/A/12"
"1092 Budapest, Erkel utca 18. B. lh. 1. em. 4., 36816/0/A/15"
"1096 Budapest, Haller utca 32-40 7. em. 98, 37812/1/A/98"
"1095 Budapest, Dandár utca 22/A 3. em. 5., 37867/2/A/32"
"1095 Budapest, Ipar utca 2/A. 4. em. 6., 37912/3/A/98"
"1096 Budapest, Sobieski János utca 40. fszt. 7., 37234/0/A/8"
"1094 Budapest, Ferenc tér 2-3. 5. em. 3., 37623/0/A/55"
"1092 Budapest, Ráday utca 34. V. em. 35/A., 36923/0/A/59"
"1096 Budapest, Vendel utca 15-17. B. ép. II/9., 37368/2/A/91"
"1091 Budapest, Üllői út 19. fszt/2., 36835/0/A/26"
"1095 Budapest, Tinódi utca 1-3. C. lh. fszt. 9., 37912/2/A/9"
"1095 Budapest, Mester utca 12. III/2., 37574/0/A/12"
"1093 Budapest, Lónyay utca 23 1. em. 2/A., 37074/0/A/13"
"1096 Budapest, Haller utca 15. 2. em. 6., 37973/0/A/28"
"1096 Budapest, Ernő utca 26. 4. em. 4., 37255/0/A/32"
"1092 Budapest, Erkel utca 18. A. lh. 1. em. 8., 36816/0/A/11"
"1092 Budapest, Ráday utca 29. fszt. 7., 36976/0/A/10"
"1091 Budapest, Üllői út 109/A. fszt/5., 37237/0/A/9"
"1092 Budapest, Ráday utca 5. I. em. 2A., 37011/0/A/21"
"1093 Budapest, Lónyay utca 46. 2. em. 7/a, 36954/0/A/21"
"1094 Budapest, Balázs Béla utca 24-28. fszt. 16., 37379/1/A/86"
"1091 Budapest, Üllői út 119. fszt. 15., 37264/0/A/18"
"1093 Budapest, Bakáts utca 2/B 1. em. 2., 37095/10/A/4"
"1093 Budapest, Vámház körút 11. IV/6., 37022/0/A/47"
"1092 Budapest, Erkel utca 6. fszt. 1., 37035/0/A/40"
"1097 Budapest, Könyves Kálmán körút 34 7. és 8. emelet, 38293/80"
"1097 Budapest, Könyves Kálmán körút 34. 5. emelet, és 6. emelet, 38293/80"
"1092 Budapest, Ráday utca 32. fe/4., 36842/0/A/7"
"1097 Budapest, Drégely utca 7. fszt. 4., 37825/0/A/4"
"1093 Budapest, Lónyay utca 42/A. 3. em. 43., 36957/0/A/44"
"1097 Budapest, Pápay István utca 5. fszt. 5., 37962/3/A/74"
"1092 Budapest, Ráday utca 15. II/23., 36993/0/A/24"
"1092 Budapest, Ráday utca 7. I/14. B lakás, 37010/0/A/16"
"1093 Budapest, Csarnok tér 3-4. fszt. 3., 37044/0/A/5"
"1096 Budapest, Sobieski János utca 18. I/5., 37312/1/A/13"
"1095 Budapest, Dandár utca 22. C. lh. 4. em. 6., 37867/2/A/174"
"1094 Budapest, Ferenc körút 27. 1. em. 12., 37538/0/A/18"
"1091 Budapest, Üllői út 11-13. I/6., 36814/0/A/22"
"1092 Budapest, Ráday utca 31. B. ép. I/17., 36975/0/A/114"
"1092 Budapest, Ráday utca 57. III/19., 36936/0/A/19"
"1096 Budapest, Ernő utca 21. 2. em. 18., 37265/1/A/18"
"1093 Budapest, Lónyay utca 38. 7. em. 4., 36959/0/A/113"
"1093 Budapest, Bakáts utca 8. 3. em. 18/A, 36947/0/A/29"
"1092 Budapest, Erkel utca 14/A A. lh. 1. em. 3., 37008/1/A/11"
"1092 Budapest, Ráday utca 31. C. ép. III/9., 36975/0/A/76"
"1097 Budapest, Vágóhíd utca 3. C. ép. X. em. 02., 38021/26/C/186"
"1092 Budapest, Erkel utca 4. 3. em. 24., 37036/0/A/30"
"1095 Budapest, Dandár utca 22. B. lh. 2. em. 2., 37867/2/A/85"
"1095 Budapest, Mester utca 83/A. VI/1., 38021/19/A/118"
"1093 Budapest, Lónyay utca 38 A. ép. 2. em. 3., 36959/0/A/22"
"1093 Budapest, Lónyay utca 38. A. ép. 3. em. 3., 36959/0/A/38"
"1093 Budapest, Lónyay utca 38. A. ép. 2. em. 4., 36959/0/A/23"
"1093 Budapest, Lónyay utca 38. A. ép. 5. em. 3., 36959/0/A/70"
"1094 Budapest, Ferenc körút 27. 1. em. 11., 37538/0/A/19"
"1093 Budapest, Lónyay utca 38. A. ép. 7. em. 3., 36959/0/A/102"
"1093 Budapest, Lónyay utca 38 A. ép. 5. em. 4., 36959/0/A/71"
"1093 Budapest, Lónyay utca 38 A. ép. 5. em. 7., 36959/0/A/74"
"1093 Budapest, Lónyay utca 38. A. ép. 5. em. 10., 36959/0/A/77"
"1093 Budapest, Lónyay utca 3. 4. em. 2., 37019//A/20"
"1092 Budapest, Erkel utca 4. 3. em. 24a, 37036/0/A/30"
"1095 Budapest, Tinódi utca 13. II/1., 37876/4/A/8"
"1092 Budapest, Ráday utca 41. fszt. 13., 36951/0/A/18"
"1092 Budapest, Ferenc körút 8. 3. em. 5., 36897/0/A/27"
"1094 Budapest, Liliom utca 50. 3. em. 43., 37511/0/A/50"
"1092 Budapest, Ráday utca 7. II/24., 37010/0/A/27"
"1093 Budapest, Bakáts utca 2/B. 6. em. 2., 37095/10/A/18"
"1094 Budapest, Ferenc körút 23. 4/2, 37552/0/A/31"
"1096 Budapest, Haller utca 8-18. D. ép. 1. lh. 3. em. 15., 37926/2/A/105"
